"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","1","2","3","0"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","","","",""
"311","311","","1","142.5805786274513","573.7297440872586","0","142.5206572769953","14.732084819129103","92.0","156.0","142.0","607138.0","516.7389671361502","146.27130319192162","269.0","593.0","479.0","2201308.0","621.5126357121252","729.9961008443003","522.6601335939658","141.94444444444446","485.8333333333333","6.51227777641959","29","155","1","0","0","0","1","0"
"312","312","","1","227.7446651139598","1144.140725138096","153","223.55012759752097","24.896612894546628","138.0","193.0","223.0","1226396.0","1103.6279620853081","146.6950785328051","757.0","1064.0","1091.0","6054503.0","664.8404661948884","558.1472920419537","601.8650682785051","218.35","1106.9","7.163505554061548","18","125","1","0","0","0","1","0"
"313","313","","2","229.11273037703475","1174.416896298855","152","225.40783452315577","25.80971174172332","139.0","213.0","225.0","1231403.0","1132.8531942156324","144.78419543657694","765.0","1299.0","1112.0","6188777.0","666.0485711916974","556.2906064822749","601.4533211902401","221.34782608695653","1137.5217391304348","7.163505554061548","18","125","1","0","0","0","1","0"
"314","314","","2","243.2796351522133","1214.1928288677225","151","238.18440233236151","27.08529813612284","150.0","213.0","237.0","980367.0","1165.4108357628766","146.71348846601515","764.0","1126.0","1133.0","4796831.0","667.2321703555828","557.0540253144402","599.5223282916288","228.23529411764707","1149.235294117647","6.51227777641959","18","125","1","0","0","0","1","0"
"315","315","","2","239.5125198355358","1160.024751229861","150","235.00702127659574","27.69203594381097","151.0","256.0","234.0","1104533.0","1110.5751063829787","145.54652416831402","769.0","1328.0","1090.0","5219703.0","667.2510389261744","555.858898720656","598.9746010690669","223.52","1092.8","6.830134553650706","18","125","1","0","0","0","1","0"
"316","316","","2","246.2364855651711","1174.8928508821941","149","241.6286795626577","28.090039427872693","155.0","250.0","241.0","1149186.0","1126.3879310344828","165.57134630926518","759.0","1388.0","1096.0","5357101.0","669.1057385819481","556.9260930008973","595.8928875429068","233.89473684210526","1095.578947368421","6.830134553650706","18","125","1","0","0","0","1","0"
"317","317","","2","248.07829722332457","1200.6344015115112","148","242.26279581728124","30.794489544248034","152.0","230.0","240.0","880383.0","1144.309576224546","161.6245924064794","750.0","1451.0","1116.0","4158421.0","669.4702367031731","556.9873012732083","597.6380808727827","230.2941176470588","1078.5882352941176","6.20921323059155","18","125","1","0","0","0","1","0"
"318","318","","2","247.03970746195952","1189.3527581456547","147","242.37229558864848","31.188891723372848","154.0","224.0","240.0","862603.0","1144.0958134307389","180.53128632516982","700.0","1349.0","1113.0","4071837.0","669.2920119144934","556.7108420891458","597.5148259604714","228.8","1090.4","6.20921323059155","18","125","1","0","0","0","1","0"
"319","319","","2","244.8244568689938","1153.8403409704908","146","240.92659804983748","29.52773360362875","142.0","227.0","239.0","889501.0","1103.8702600216684","176.7885686629729","725.0","1447.0","1081.0","4075489.0","668.1765443317714","556.8016591100175","596.9219547942702","230.22222222222223","1051.7777777777778","6.20921323059155","18","125","1","0","0","0","1","0"
"320","320","","2","236.7124285369791","1158.5928025510323","145","233.96149807490374","28.909000498111375","150.0","207.0","232.0","668428.0","1104.6097304865243","170.17184823141127","720.0","1315.0","1089.0","3155870.0","668.5739528276765","555.4547268408078","596.9667701501673","231.58333333333334","1094.0833333333333","5.644739300537773","18","125","1","0","0","0","1","0"
"321","321","","2","241.71598689220173","1104.4647014713657","144","237.51085023123443","27.85601271733205","150.0","244.0","236.0","667643.0","1064.6691568836713","149.09769936466807","694.0","1241.0","1065.0","2992785.0","669.2476203182867","554.0472896045932","597.1484377626819","231.9","1051.8","5.644739300537773","18","125","1","0","0","0","1","0"
"322","322","","2","238.58195741069412","1125.8960972338975","142","235.8777261351448","27.004491376145918","153.0","210.0","234.0","659750.0","1077.8015731140508","130.44717696253855","725.0","1290.0","1078.0","3014611.0","671.0036915986624","554.8678838012747","595.2978390579475","228.6153846153846","1051.3076923076924","5.644739300537773","18","125","1","0","0","0","1","0"
"323","323","","2","240.29428136356222","1124.4656888606667","143","236.39635215713784","28.23720403920559","155.0","209.0","235.0","673966.0","1075.5931252192213","158.47151941280015","700.0","1326.0","1074.0","3066516.0","669.978611144021","553.8855419135881","597.5195043499357","227.0","1034.5625","5.644739300537773","18","125","1","0","0","0","1","0"
"324","324","","2","233.40056423119472","1087.6932524953418","141","232.19274946159368","29.20299469124443","151.0","268.0","230.0","646889.0","1054.835247666906","138.62137236244567","646.0","1295.0","1060.0","2938771.0","670.235489365147","554.406185051187","594.8412638377351","228.2","1026.3333333333333","5.644739300537773","18","125","1","0","0","0","1","0"
"325","325","","2","238.65497297957302","1086.9426762338685","140","235.75154826958106","29.82318249711969","151.0","211.0","233.0","647138.0","1052.0488160291438","123.31494477339335","722.0","1237.0","1054.0","2887874.0","670.5577078492165","554.3265711584845","592.3002598508548","228.57142857142858","1068.5","5.644739300537773","18","125","1","0","0","0","1","0"
"326","326","","2","250.50612941088806","1126.797050621358","139","246.29340196537203","32.102474009516776","152.0","287.0","244.0","526329.0","1095.8909686476368","156.67004976180522","712.0","1284.0","1080.0","2341919.0","670.5577078492165","554.3265711584845","592.3002598508548","237.11111111111111","1045.6666666666667","5.131581182307067","18","125","1","0","0","0","1","0"
"327","327","","2","260.9733580888468","1232.0811618742123","138","254.84110854503464","33.521031975798415","163.0","288.0","252.0","551731.0","1168.9002309468822","157.4472808078086","764.0","1271.0","1152.0","2530669.0","671.0019820243856","553.2623746508424","590.6507943571776","240.15384615384616","1101.5384615384614","5.131581182307067","18","125","1","0","0","0","1","0"
"328","328","","2","263.0311724531654","1212.6513917323648","137","256.9903448275862","35.28960742875066","163.0","288.0","254.0","558954.0","1148.4487356321838","168.60088257582285","749.0","1330.0","1131.0","2497876.0","669.9187434227889","552.5547002839596","590.0001445910135","239.84615384615384","1090.6153846153845","5.131581182307067","18","125","1","0","0","0","1","0"
"329","329","","2","270.3331513521845","1266.1024901613455","136","263.09439124487005","37.003485859987435","145.0","301.0","260.0","576966.0","1188.420428636571","171.6783568060316","815.0","1310.0","1174.0","2606206.0","670.6524242147618","552.9728444757476","589.8136481039174","244.16666666666666","1169.5833333333333","5.131581182307067","18","125","1","0","0","0","1","0"
"330","330","","2","268.9303911836214","1253.0706991213144","135","261.0571827057183","38.67675202524059","167.0","314.0","258.0","561534.0","1178.2914923291492","176.0642301327475","740.0","1297.0","1154.0","2534505.0","667.5190405301006","551.7692631264991","588.0333656734284","240.75","1124.3333333333333","5.131581182307067","18","125","1","0","0","0","1","0"
"331","331","","2","285.8368278807628","1184.596148591741","134","275.04126101066294","41.2091892219586","171.0","305.0","274.0","593264.0","1143.4005563282337","135.56621094767948","734.0","1288.0","1142.0","2466315.0","669.9757179116638","550.1577099047604","585.2854684529997","257.7","1102.1","5.131581182307067","18","125","1","0","0","0","1","0"
"332","332","","2","295.7652267757625","1164.2023227540546","133","281.8538602941176","43.697841960305404","164.0","304.0","279.0","613314.0","1119.553768382353","144.71510134021167","688.0","1230.0","1113.0","2436149.0","670.957090898818","550.0813037792253","584.9802337829569","256.9166666666667","1079.3333333333333","5.131581182307067","18","125","1","0","0","0","1","0"
"333","333","","2","297.31716802217477","1120.2796247740746","132","283.23957856161246","49.568863950395844","162.0","290.0","278.0","618312.0","1075.668346312414","142.39794596482096","710.0","1047.0","1069.0","2348184.0","671.9046086935978","549.7162961028082","585.4306055364507","256.0769230769231","1040.2307692307693","5.131581182307067","18","125","1","0","0","0","1","0"
"334","334","","2","304.8939869303972","1096.1762874085532","131","290.73318181818183","56.644798408848786","155.0","253.0","283.0","639613.0","1057.6863636363637","155.62801464016977","667.0","1612.0","1057.0","2326910.0","671.7640705057096","550.8494831131129","585.4940312925038","263.8181818181818","1046.090909090909","5.131581182307067","18","125","1","0","0","0","1","0"
"335","335","","2","385.6110745590605","1193.569876189831","130","354.33596287703017","93.64193434370604","190.0","273.0","329.0","763594.0","1125.6960556844547","167.6474585011941","690.0","1040.0","1107.0","2425875.0","672.139378536661","553.3657629033759","582.1734384895769","301.9166666666667","1051.6666666666667","5.131581182307067","18","125","1","0","0","0","1","0"
"336","336","","2","413.9562641271665","1160.8702415539892","129","388.58054153281324","133.64441777241137","182.0","263.0","342.0","846717.0","1107.4258834327673","169.72205818353743","739.0","1021.0","1076.0","2413081.0","671.1143059951287","553.1178094121931","581.6086221574144","353.375","1052.5","5.131581182307067","18","125","1","0","0","0","1","0"
"337","337","","2","523.0415600989104","1179.5845076002774","128","460.1849315068493","147.57279115795922","200.0","270.0","426.0","1007805.0","1110.2899543378996","163.67846517790508","735.0","1029.0","1095.0","2431535.0","675.1639784290305","553.1609901593729","579.222949943259","387.0","1028.625","5.131581182307067","18","125","1","0","0","0","1","0"
"338","338","","2","510.7399486189073","1191.4491677505905","127","454.0861833105335","136.05145869160742","205.0","274.0","424.0","995811.0","1117.205654354765","162.77146646903745","715.0","1096.0","1101.0","2450032.0","675.6365329811525","553.5299535845655","579.5140617621867","358.0","1002.9166666666666","5.131581182307067","18","125","1","0","0","0","1","0"
"339","339","","2","452.61241415755876","1134.645296135661","126","409.77659574468083","123.75196322300397","189.0","282.0","381.0","885937.0","1062.1216466234969","171.2669059698621","667.0","1113.0","1045.0","2296307.0","674.0977198235863","553.7094906111925","578.7327632061239","330.4166666666667","970.0","5.131581182307067","18","125","1","0","0","0","1","0"
"340","340","","2","391.2055189683657","1057.9806940399433","125","357.5778084714549","89.73296237865631","192.0","268.0","334.0","776659.0","1003.0023020257827","137.45443026705763","622.0","1046.0","1015.0","2178521.0","673.4101312655672","552.9357865334815","577.2430204790644","288.3333333333333","944.75","5.131581182307067","18","125","1","0","0","0","1","0"
"341","341","","2","392.2402741268811","1135.8240702122364","124","352.8544274455262","79.3453101463224","187.0","266.0","338.0","761107.0","1069.5892443208159","149.6561923675273","693.0","1038.0","1054.0","2307104.0","674.5406255372036","553.4530600328324","578.2995149746777","304.3","1012.6","5.131581182307067","18","125","1","0","0","0","1","0"
"342","342","","2","374.1513652340164","1250.293734091909","123","343.1263736263736","70.22407406004062","176.0","267.0","335.0","749388.0","1171.3956043956043","176.00416982447703","768.0","1013.0","1162.0","2558328.0","673.3750148077831","554.3382935519544","577.7981243985682","290.27272727272725","1094.909090909091","5.131581182307067","18","125","1","0","0","0","1","0"
"343","343","","2","338.81353549977456","1249.68611743739","122","317.1454128440367","50.99423117103835","191.0","259.0","315.0","691377.0","1176.734862385321","162.07574016066448","711.0","1010.0","1179.0","2565282.0","675.2750924329797","553.8841339411052","576.884440561869","269.6666666666667","1065.5833333333333","5.131581182307067","18","125","1","0","0","0","1","0"
"344","344","","2","306.10304268856135","1174.706992611841","121","290.65031897926633","46.062782678029805","156.0","272.0","288.0","728951.0","1109.767942583732","153.13615923058344","714.0","1033.0","1098.0","2783298.0","672.3783224507039","554.3181992116475","576.5962456564582","257.7857142857143","1041.5","5.382047749107099","18","125","1","0","0","0","1","0"
"345","345","","2","286.081134906705","1133.664894553323","120","273.62703583061887","43.90248574408415","160.0","270.0","269.0","672028.0","1063.146986970684","185.11074896934912","662.0","1041.0","1038.0","2611089.0","671.9639339586463","554.4089566621549","576.3909672715321","254.42857142857142","966.7142857142857","5.382047749107099","18","125","1","0","0","0","1","0"
"346","346","","2","295.09383328329864","1202.7785919164937","119","280.53055555555557","41.706852567659986","166.0","277.0","278.0","706937.0","1119.1857142857143","196.30787678384584","664.0","1051.0","1098.0","2820348.0","673.6466271646892","556.1020117539379","573.4214181161653","254.42857142857142","995.4285714285714","5.382047749107099","18","125","1","0","0","0","1","0"
"347","347","","2","293.9737252086542","1222.3866644043019","118","279.0983272133823","42.84621433586554","169.0","278.0","275.0","684070.0","1120.6009791921665","216.0070990496774","653.0","1063.0","1072.0","2746593.0","672.5304643891184","556.012287110843","574.4798100631483","248.53846153846155","991.1538461538462","5.382047749107099","18","125","1","0","0","0","1","0"
"348","348","","2","295.78629048512863","1254.8586075471642","117","282.5428339423467","40.04280422491147","171.0","284.0","281.0","695903.0","1139.2216808769792","240.49609821871246","586.0","1136.0","1103.0","2805903.0","671.7040960955386","555.0908674850554","573.9374014089344","256.7857142857143","984.7142857142857","5.382047749107099","18","125","1","0","0","0","1","0"
"349","349","","2","298.29778413662154","1254.1470204783902","116","286.5181202708084","39.04697816981868","175.0","283.0","285.0","719447.0","1153.7499004380725","222.00524646314412","625.0","1004.0","1128.0","2897066.0","672.1960393343488","555.6130712021479","574.2571243725293","263.9166666666667","1046.25","5.382047749107099","18","125","1","0","0","0","1","0"
"350","350","","2","288.5944651297984","1133.0925626593796","115","276.12890149979734","39.759562292911","172.0","285.0","275.0","681210.0","1043.8390758005676","195.39571294245602","601.0","1026.0","1024.0","2575151.0","670.5989433830885","555.2463232891391","574.8028136851216","246.78571428571428","898.4285714285714","5.382047749107099","18","125","1","0","0","0","1","0"
"351","351","","2","290.77919908643963","1090.0976131254286","114","277.6666666666667","40.87608492727603","173.0","296.0","274.0","683893.0","1016.9200162403573","170.29411319571324","577.0","1008.0","1015.0","2504674.0","670.5989433830885","555.2463232891391","574.8028136851216","256.2307692307692","931.4615384615385","5.382047749107099","18","125","1","0","0","0","1","0"
"352","352","","2","289.9714256740101","1109.974114134397","113","278.4787190920146","43.10029812660139","145.0","288.0","276.0","687007.0","1027.7454398054317","178.1168458086612","545.0","980.0","1018.0","2535448.0","669.4037931352702","555.4783955420161","574.3817577456489","261.25","904.0","5.382047749107099","18","125","1","0","0","0","1","0"
"353","353","","2","281.3139336021473","1062.4286284034474","112","271.36816912644593","38.11876670432006","174.0","287.0","270.0","680320.0","996.8998803350619","158.60800342663447","558.0","996.0","1004.0","2499228.0","668.2009870090284","555.317167595884","576.20929686858","244.53846153846155","902.4615384615385","5.382047749107099","18","125","1","0","0","0","1","0"
"354","354","","2","285.9680296442899","1124.7357962709332","111","273.49073414112615","40.7033494839342","169.0","365.0","272.0","767415.0","1032.7230933713472","191.33699945267807","578.0","1086.0","1014.0","2897821.0","667.3884148277697","557.1435205310378","575.7827801725897","251.9375","910.625","5.644739300537774","18","125","1","0","0","0","1","0"
"355","355","","2","267.8336025567293","948.1605595406322","110","255.80348878604485","38.79427222702611","149.0","436.0","254.0","718552.0","879.3246707013172","159.83077756608407","469.0","1205.0","866.0","2470023.0","666.1581127398065","556.3634281770055","574.5909246442119","245.7","828.4","5.644739300537774","18","125","1","0","0","0","1","0"
"356","356","","2","267.6959755397432","953.2631718591199","109","257.28736033519556","34.10358213605567","157.0","219.0","255.0","736871.0","902.8383379888268","131.9389884170289","555.0","920.0","884.0","2585729.0","668.1030652642854","556.2359152740819","577.518457915028","237.46666666666667","854.8666666666667","5.644739300537774","18","125","1","0","0","0","1","0"
"357","357","","2","271.6774631249456","920.8498504773723","108","259.0886627906977","39.89836399849138","151.0","543.0","256.0","713012.0","853.8964389534884","172.49850565955856","466.0","1155.0","820.0","2349923.0","666.8280439741253","556.3937628444748","576.2225037113312","241.33333333333334","819.5333333333333","5.644739300537774","18","125","1","0","0","0","1","0"
"358","358","","2","283.25141898371504","921.5148431322299","107","264.18444209785287","47.16605872759162","154.0","597.0","257.0","750548.0","846.5902851108765","165.41693491384711","427.0","1236.0","824.0","2405163.0","667.6131670931812","558.1909943007629","575.5000882956132","239.42857142857142","803.0","5.644739300537774","18","125","1","0","0","0","1","0"
"359","359","","2","303.30104960314424","964.0041887095318","106","281.48722436121807","56.4360207142995","137.0","208.0","273.0","804209.0","885.8582429121456","187.64368685681833","406.0","927.0","857.0","2530897.0","668.3230107798998","559.1569088762394","574.9586354214073","248.53846153846155","820.5384615384615","5.644739300537774","18","125","1","0","0","0","1","0"
"360","360","","2","342.10210314902025","998.2365549268828","105","306.44264031062477","74.96890346167963","143.0","204.0","291.0","868152.0","911.7250264737028","185.404728679","513.0","878.0","884.0","2582917.0","667.1331939827202","562.0947711570662","574.692337469354","255.93333333333334","820.2666666666667","5.644739300537774","18","125","1","0","0","0","1","0"
"361","361","258.40938178072327","2","369.0385303605904","969.7494607125523","104","325.31514515564885","80.8914794001401","170.0","322.0","308.0","930076.0","883.4963273871983","178.85790450522987","465.0","1058.0","847.0","2525916.0","666.4072057090214","560.5964465111285","575.3892032259946","274.92857142857144","821.7857142857143","5.644739300537774","18","125","1","0","0","0","1","0"
"362","362","","2","401.5234007778746","969.4311929040956","103","352.97083626141955","94.72705138139209","173.0","509.0","332.0","1004555.0","890.024595924104","165.4939119596446","523.0","1452.0","867.0","2533010.0","665.573611343835","562.983830465748","575.2423502248658","291.2142857142857","815.4285714285714","5.644739300537774","18","125","1","0","0","0","1","0"
"363","363","240.4937526971146","2","394.12668485212146","941.9938363340353","102","353.91643258426967","88.82025457289433","178.0","305.0","333.0","1007954.0","861.8953651685393","152.79467412430245","443.0","995.0","839.0","2454678.0","663.4735198336914","563.3493091208031","576.42878891446","288.07142857142856","777.1428571428571","5.644739300537774","18","125","1","0","0","0","1","0"
"364","364","","2","417.0840517442317","976.6708315414808","101","367.04708362614195","110.36842549615622","176.0","292.0","336.0","1044616.0","888.8302881236824","179.00136672575556","486.0","985.0","857.0","2529611.0","662.3045912095442","565.820503049462","578.8802086916088","300.07142857142856","809.9285714285714","5.644739300537774","18","125","1","0","0","0","1","0"
"365","365","","2","428.65336573537434","910.4939145343104","100","371.4164874551971","136.1406429591099","165.0","302.0","327.0","1036252.0","816.2508960573476","201.44195178769442","428.0","993.0","777.0","2277340.0","659.8520902555698","567.8723128044742","578.2018239755732","291.35714285714283","734.5714285714286","5.644739300537774","18","125","1","0","0","0","1","0"
"366","366","","2","429.8046335856034","946.2769454292803","99","368.2853015529072","122.8379886834317","150.0","273.0","333.0","1019782.0","846.0848681834598","195.7723394851944","440.0","1011.0","810.0","2342809.0","660.5742890441021","571.3363345511691","578.9967325595362","290.125","744.9375","5.644739300537774","18","125","1","0","0","0","1","0"
"367","367","","2","405.3056358437046","905.7878485318155","98","351.2445887445887","111.16793790567327","175.0","278.0","317.0","973650.0","807.3625541125541","197.28890443394215","442.0","1022.0","780.0","2238009.0","659.6001564910275","574.8569055160934","578.9133053144603","287.6923076923077","757.8461538461538","5.644739300537774","18","125","1","0","0","0","1","0"
"368","368","","2","399.6190057178745","947.3614609206888","97","349.7023121387283","106.36245778886989","157.0","278.0","319.0","967976.0","847.3591040462428","209.71614788906365","435.0","1019.0","813.0","2345490.0","660.0800989061737","574.8548632522005","578.5619950281662","290.53333333333336","766.8","5.644739300537774","18","125","1","0","0","0","1","0"
"369","369","","2","354.4635921994413","923.2689842551961","96","317.3930510314875","75.56384036376981","173.0","289.0","304.0","876957.0","826.4049945711183","206.54942953113203","400.0","1029.0","797.0","2283357.0","658.0999270492429","580.5345745024161","579.9479566576158","270.5","724.7142857142857","5.644739300537774","18","125","1","0","0","0","1","0"
"370","370","","2","326.8499377665306","918.9633109852567","95","293.35423423423424","67.623525222896","157.0","278.0","282.0","814058.0","827.1535135135135","200.8017173869945","398.0","827.0","807.0","2295351.0","656.5950738839819","583.2264611664478","579.4875841596107","253.42857142857142","714.1428571428571","5.644739300537774","18","125","1","0","0","0","1","0"
"371","371","","2","270.06155422607435","801.8176023647928","94","249.64878220967174","53.429832604183694","138.0","292.0","242.0","707255.0","712.2160254147547","171.25201738310903","363.0","909.0","693.0","2017708.0","652.4640775697974","586.7235468103831","579.1682228700212","234.0","639.9230769230769","5.644739300537774","18","125","1","0","0","0","1","0"
"372","372","","2","262.6331910903792","840.3301130837705","93","243.6455965909091","44.11018138009213","144.0","293.0","239.0","686106.0","751.0372869318181","180.22951923550772","365.0","857.0","729.0","2114921.0","652.0061037404008","590.1920737659348","580.5056009072119","226.66666666666666","666.1333333333333","5.644739300537774","18","125","1","0","0","0","1","0"
"373","373","","2","233.40772519963116","792.7647891045623","92","224.785838855947","32.772538123852996","139.0","323.0","222.0","644461.0","733.0017439832577","169.0566628844442","394.0","1037.0","707.0","2101516.0","652.3749477596555","592.8222593420337","582.1913047256435","220.4","654.5333333333333","5.644739300537774","18","125","1","0","0","0","1","0"
"374","374","","2","235.3768198536101","780.2690962510272","91","223.7572920417717","34.6634208221952","136.0","393.0","220.0","621374.0","709.279438242708","161.26864340085743","373.0","1028.0","683.0","1969669.0","649.4613408622566","596.1420518833916","583.1468266073528","220.2","618.9333333333333","5.644739300537774","18","125","1","0","0","0","1","0"
"375","375","","2","219.07737304334418","767.0454415477848","90","210.48197923029932","38.149429756750294","123.0","461.0","205.0","689118.0","691.5995723885155","211.3677932867849","307.0","969.0","649.0","2264297.0","646.6615744854741","597.4288789174652","581.4481576132031","205.2","608.8666666666667","5.92025252401781","18","125","1","0","0","0","1","0"
"376","376","","2","230.93299756397056","810.602216539642","89","224.1557881773399","36.62818604980504","127.0","247.0","220.0","728058.0","746.3057266009852","169.7246827771073","347.0","1049.0","732.0","2424001.0","646.5147223986751","600.6873531175299","582.4348401240877","219.5625","683.4375","5.92025252401781","18","125","1","0","0","0","1","0"
"377","377","","2","246.76583311473755","889.990671186128","88","234.98946063236207","41.28081800787034","131.0","470.0","231.0","758076.0","803.4020458772474","201.631086524815","361.0","964.0","763.0","2591775.0","643.7665873835987","607.0055363040497","580.2339813087916","230.93333333333334","699.4","5.92025252401781","18","125","1","0","0","0","1","0"
"378","378","","2","233.73843246164645","827.9893444333561","87","221.8983626814952","41.43405695572574","126.0","446.0","216.0","718285.0","747.8714859437752","189.27433845401265","378.0","968.0","712.0","2420860.0","642.786652538934","607.3642782078114","579.8683180919463","211.5625","651.0","5.92025252401781","18","125","1","0","0","0","1","0"
"379","379","","2","240.0245921767519","810.9240041841189","86","227.56944444444446","45.60902877404492","124.0","334.0","222.0","737325.0","732.666975308642","173.5853736907497","373.0","826.0","705.0","2373841.0","641.4230340851097","609.7736178746803","578.4861660941706","221.45454545454547","707.9090909090909","5.92025252401781","18","125","1","0","0","0","1","0"
"380","380","","2","265.45645090586436","873.4652903026018","85","244.68234922639724","50.878748147450715","142.0","257.0","234.0","774909.0","808.1228291758762","172.05034339728581","409.0","1216.0","784.0","2559325.0","640.9811514470332","615.128065510399","579.4743977218204","215.64285714285714","707.0714285714286","5.92025252401781","18","125","1","0","0","0","1","0"
"381","381","","2","284.69234698723267","895.2300885217543","84","263.4538790470373","68.2916221590511","142.0","254.0","246.0","862548.0","829.0076359193647","195.31261678007536","454.0","1135.0","788.0","2714171.0","638.3909686652314","622.5319668139488","579.4571243238689","224.0625","733.6875","5.92025252401781","18","125","1","0","0","0","1","0"
"382","382","","2","305.7719249953203","795.2595298596842","83","270.9291435613062","79.31661059246329","133.0","253.0","250.0","879436.0","705.6059765865681","186.03996211034786","353.0","953.0","671.0","2290397.0","631.7985460723754","620.2842290737849","580.088443708084","231.6875","610.1875","5.92025252401781","18","125","1","0","0","0","1","0"
"383","383","","2","292.40098602600324","648.3323261119126","82","256.1529780564263","78.01087667029184","116.0","297.0","238.0","817128.0","589.584012539185","125.76706131210068","319.0","813.0","569.0","1880773.0","629.5589984053604","622.3957084535906","581.8898565946839","212.23529411764707","531.8823529411765","5.92025252401781","18","125","1","0","0","0","1","0"
"384","384","","2","280.94660456382024","640.6770230241967","81","255.52964917727414","73.0839736927009","117.0","286.0","242.0","823061.0","585.8013039428749","120.21687032751568","323.0","838.0","572.0","1886866.0","628.5607462572882","628.2468484410376","582.5118486947292","219.06666666666666","546.8","5.92025252401781","18","125","1","0","0","0","1","0"
"385","385","","2","317.0175873299462","726.1630092589971","80","286.99374609130706","89.20107617570841","119.0","244.0","269.0","917806.0","673.8414634146342","128.94207614146737","312.0","1242.0","664.0","2154945.0","627.0664316893295","632.935052536814","584.952585867005","240.33333333333334","628.3333333333334","5.92025252401781","18","125","1","0","0","0","1","0"
"386","386","","2","334.45390057599593","731.7859757035255","79","294.6851620947631","92.81718725868036","128.0","268.0","274.0","945350.0","679.5087281795511","134.98530305569798","379.0","812.0","664.0","2179864.0","624.7708507988634","637.1648590378761","583.4354471671991","243.41666666666666","598.4166666666666","5.92025252401781","18","125","1","0","0","0","1","0"
"387","387","","2","343.3966311603218","726.6170246029271","78","298.6110941786041","93.00986991320812","135.0","368.0","278.0","979743.0","669.217007010058","138.7595959008813","362.0","844.0","652.0","2195701.0","622.7886543777794","639.670947287068","583.2557784576127","247.06666666666666","596.5333333333333","5.92025252401781","18","125","1","0","0","0","1","0"
"388","388","","2","319.718398158227","714.8617479265174","77","285.9402256785605","87.95746497584219","123.0","372.0","269.0","937598.0","670.6264104910033","124.44464717843073","356.0","866.0","656.0","2198984.0","621.5788429638854","642.682510028542","582.3788744331329","236.75","621.125","5.92025252401781","18","125","1","0","0","0","1","0"
"389","389","","2","299.82847321616003","701.8593468868688","76","267.7505330490405","88.6339325859869","123.0","340.0","239.0","879025.0","648.6558026195553","149.94495745840516","309.0","872.0","613.0","2129537.0","617.3823314858439","644.068813526832","584.2175980342063","224.375","606.625","5.92025252401781","18","125","1","0","0","0","1","0"
"390","390","","2","291.2540308831833","801.2520069318307","75","261.8184868822453","80.87657726804157","129.0","251.0","238.0","858241.0","737.405735204393","140.44212672434904","403.0","807.0","717.0","2417216.0","617.9862594105915","645.6367446656","583.9225335718942","228.6","699.5333333333333","5.92025252401781","18","125","1","0","0","0","1","0"
"391","391","","2","275.92909521579804","798.7850441999875","74","246.37949969493593","70.93655247741896","121.0","237.0","227.0","807632.0","727.3633312995729","163.40714335290122","393.0","727.0","702.0","2384297.0","615.0471555083009","648.8200700243511","585.1253135861025","215.26666666666668","647.8","5.92025252401781","18","125","1","0","0","0","1","0"
"392","392","","2","246.23429801526444","775.8281316182898","73","222.9576090271424","59.28838504699728","120.0","229.0","209.0","731078.0","710.7435193656603","157.58507323997907","338.0","707.0","697.0","2330528.0","614.459134562934","652.605823711364","585.627259218209","198.4","640.0","5.92025252401781","18","125","1","0","0","0","1","0"
"393","393","","2","236.8512666851478","737.411732909882","72","215.0150168556543","56.25204475927655","117.0","226.0","203.0","701594.0","673.4449892736745","165.10348451653516","333.0","696.0","658.0","2197451.0","610.0680287772232","656.3709946018099","586.2353660776355","188.58823529411765","613.0588235294117","5.92025252401781","18","125","1","0","0","0","1","0"
"394","394","223.08007954912486","2","219.70160298877312","756.0887480683735","71","202.76850152905197","42.74078232843123","90.0","342.0","195.0","663053.0","693.3590214067278","149.25690363264013","326.0","975.0","676.0","2267284.0","607.7589082337173","657.4578551111272","590.9701998499285","184.2","594.5333333333333","5.92025252401781","18","125","1","0","0","0","1","0"
"395","395","","2","220.08373660787555","765.8869886037169","70","203.1991473812424","41.17665396117708","109.0","225.0","195.0","667306.0","693.1665651644336","172.69313431081062","340.0","740.0","656.0","2276359.0","604.0297265190154","658.3670646265907","594.3302474648646","185.625","604.6875","5.92025252401781","18","125","1","0","0","0","1","0"
