"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"844","844","","2","188.25131457384785","353.3879813620943","118","186.4501087219135","23.741857485688207","120.0","193.0","186.0","771717.0","342.1874848997342","44.49497642374576","205.0","405.0","340.0","1416314.0","455.71722321561276","731.6352850724107","441.76356401678345","184.94444444444446","332.8888888888889","6.51227777641959","9","82","1","0","0","1","0","0"
"845","845","","2","178.65997955753014","344.28793393678995","119","177.58363417569194","23.115406634153956","107.0","280.0","176.0","737860.0","333.9451263537906","44.21360559590503","209.0","399.0","333.0","1387542.0","457.57567306647866","732.4055247681473","444.52371564961214","174.27777777777777","323.1111111111111","6.51227777641959","9","82","1","0","0","1","0","0"
"846","846","","2","181.87967255208534","343.6056186529125","120","180.32578524470415","22.165916113509557","104.0","189.0","179.0","740598.0","335.62868273679084","39.97322758812919","208.0","400.0","335.0","1378427.0","458.4786446526902","730.4605430287415","447.95500767721614","177.11111111111111","325.6111111111111","6.51227777641959","9","82","1","0","0","1","0","0"
"847","847","","1","183.04675957280963","346.97839328318656","121","182.04064068850107","23.063295783697086","112.0","278.0","180.0","761476.0","339.45661008845326","41.396606998090284","208.0","400.0","338.0","1419947.0","460.0499558915721","729.2858009850723","449.6315934065909","177.35294117647058","326.94117647058823","6.51227777641959","9","82","1","0","0","1","0","0"
"848","848","","2","185.53148094345494","350.61074955509065","115","184.38147138964578","21.620893890349244","116.0","167.0","183.0","676680.0","345.68528610354224","40.486128522483526","197.0","334.0","345.0","1268665.0","460.0111249014308","727.6504647144443","452.3288354531727","181.0625","341.75","6.2092132305915495","18","83","1","0","0","1","0","0"
"849","849","","2","188.03516176907112","348.489038573083","116","186.76258205689277","21.318944140557957","118.0","170.0","185.0","682804.0","343.97948577680523","37.15386523863332","216.0","340.0","343.0","1257589.0","460.0111249014308","726.3538102215072","452.3288354531727","185.5","342.25","6.2092132305915495","18","83","1","0","0","1","0","0"
"850","850","","2","184.23208966547236","340.1310715257363","117","182.68429938097918","22.23812347374204","98.0","215.0","182.0","649260.0","334.13477771525044","36.77400130281469","218.0","373.0","333.0","1187515.0","462.3701487752577","728.1768795116448","451.76684787886467","180.35294117647058","332.05882352941177","6.2092132305915495","18","83","1","0","0","1","0","0"
"851","851","","2","185.33364791934127","336.4127058337415","118","184.5145684442001","21.52331017549962","115.0","167.0","184.0","671264.0","334.218251786696","36.72573972338316","203.0","340.0","334.0","1215886.0","463.38312433121126","726.8331267022636","452.160765535586","182.44444444444446","333.3888888888889","6.2092132305915495","18","83","1","0","0","1","0","0"
"852","852","","2","186.3674548811918","337.94987895197806","119","184.85541506322156","20.97400061423871","130.0","168.0","184.0","672504.0","333.3367234744365","39.47823195622866","176.0","343.0","333.0","1212679.0","463.38312433121126","726.8331267022636","452.160765535586","181.66666666666666","328.94444444444446","6.2092132305915495","18","83","1","0","0","1","0","0"
"853","853","","2","184.10151825191798","336.1927047059129","120","183.34645232815964","20.454476793625663","121.0","167.0","183.0","661514.0","332.1626940133038","37.1964844866906","213.0","338.0","331.0","1198443.0","464.9694113375502","725.9686903736388","455.0201062186627","183.0","333.52941176470586","6.2092132305915495","18","83","1","0","0","1","0","0"
"854","854","","1","178.4065190893219","325.57629124953553","121","176.56422897836208","23.21219382137873","104.0","167.0","176.0","644636.0","320.79923308682555","37.034851552945014","202.0","342.0","320.0","1171238.0","467.81617983284343","727.9136721130445","456.758170507285","172.58823529411765","320.0","6.2092132305915495","18","83","1","0","0","1","0","0"
"855","855","","2","190.1097653459006","360.10822089298983","115","188.49233354337323","21.501279863089795","121.0","141.0","187.0","897412.0","351.8914093677799","40.976491668551176","204.0","307.0","351.0","1675355.0","452.6816827508425","726.9318588782544","448.9244206582122","183.8421052631579","341.10526315789474","6.830134553650706","0","83","1","0","0","1","0","0"
"856","856","","2","185.97299705713422","353.8292358992869","116","184.87681617182565","21.63405211518642","116.0","149.0","184.0","877980.0","346.12571067593177","41.117329475776486","203.0","326.0","345.0","1643751.0","452.6816827508425","728.2285133711914","448.9244206582122","179.57894736842104","333.0","6.830134553650706","0","83","1","0","0","1","0","0"
"857","857","","2","184.99654423810773","351.3849475780606","117","184.22537597966533","22.135695729178106","110.0","146.0","183.0","869728.0","344.9197203982207","40.803873024752384","216.0","324.0","343.0","1628366.0","453.8574280126642","728.829742301216","450.4931342981838","180.57894736842104","333.4736842105263","6.830134553650706","0","83","1","0","0","1","0","0"
"858","858","","2","190.92253135341628","367.9670354990171","118","190.25121819166216","21.50359934051469","117.0","153.0","189.0","702788.0","356.0993502977802","44.594446360578765","225.0","353.0","353.0","1315431.0","455.36927005306103","726.6686514796542","450.4403396107832","187.2941176470588","343.52941176470586","6.20921323059155","0","83","1","0","0","1","0","0"
"859","859","","2","186.42945421461414","356.70663439194857","119","185.88657844990547","20.33713926892607","125.0","148.0","185.0","688338.0","348.90980286254387","40.47618329181403","216.0","339.0","349.0","1292013.0","455.21376759172813","726.1893349988976","453.32600815885155","185.88888888888889","340.44444444444446","6.20921323059155","0","83","1","0","0","1","0","0"
"860","860","","2","186.17055572261435","356.8598426252682","120","185.6869753587869","20.20734974253712","108.0","147.0","185.0","685742.0","348.41565123206067","40.09945982241543","196.0","332.0","348.0","1286699.0","457.5541362523945","725.7571168345853","453.2505871768507","183.47058823529412","338.88235294117646","6.20921323059155","0","83","1","0","0","1","0","0"
"861","861","","1","184.73140617265918","363.9208997370689","121","183.41061224489795","21.055564474783917","115.0","147.0","183.0","674034.0","352.2408163265306","44.65494599523675","210.0","333.0","350.0","1294485.0","459.1794851075754","725.7571168345853","456.50128488721236","181.7058823529412","337.8235294117647","6.20921323059155","0","83","1","0","0","1","0","0"
"862","862","","2","160.5584137556466","332.73894043138137","115","160.21015954520448","17.31211453936624","93.0","161.0","159.0","873626.0","327.86081056299287","36.7492428718463","200.0","292.0","328.0","1787825.0","420.4707092101442","724.782829980752","477.93273127994627","159.7391304347826","323.7826086956522","7.1635055540615475","14","87","1","0","1","0","0","0"
"863","863","","2","158.38634891229907","337.95889245393147","116","157.81875815774754","17.04527963399456","87.0","183.0","158.0","846382.0","331.60451239977624","37.655355606058365","210.0","349.0","332.0","1778395.0","419.75425578536175","725.6001679929327","480.50191643283694","158.0","327.1304347826087","7.1635055540615475","14","87","1","0","1","0","0","0"
"864","864","","2","157.38883814188947","335.50182196073","117","156.79425480320836","17.34271570089527","96.0","256.0","156.0","840574.0","330.07871665734007","38.24225797555817","198.0","428.0","330.0","1769552.0","421.2660978257586","727.112931568026","480.44912174543634","155.16666666666666","322.7916666666667","7.1635055540615475","14","87","1","0","1","0","0","0"
"865","865","","2","159.77769278948924","341.2845374749083","118","159.31784978460385","16.922727921094918","96.0","183.0","159.0","850598.0","336.0084285446713","36.02699390915491","215.0","371.0","336.0","1793949.0","421.05012039141616","725.3840589107765","480.45666384363636","158.8095238095238","329.76190476190476","7.1635055540615475","14","87","1","0","1","0","0","0"
"866","866","56.4357302109066","1","164.99350999331295","327.27293005460797","90","163.8835989932886","21.320692566048756","95.0","237.0","163.0","781397.0","309.3357802013423","54.62075786955853","167.0","381.0","306.0","1474913.0","407.4096933655996","735.3180917157762","448.2215679321703","161.4","287.55","6.830134553650706","8","19","0","0","0","0","0","0"
"867","867","42.70237214363722","2","155.88612689559244","301.48545853460854","89","156.3916614024005","20.323507777050875","94.0","254.0","156.0","742704.0","290.42598441777216","48.340256285448135","154.0","369.0","293.0","1379233.0","407.9802631113464","737.5987263923957","445.0576861308391","160.7391304347826","275.0","6.830134553650706","8","19","0","0","0","0","0","0"
"868","868","44.14338079752839","2","155.94189560334289","302.5852187592013","88","156.7084745762712","20.456098677194305","95.0","242.0","156.0","739664.0","291.10974576271184","48.07603541829984","144.0","368.0","292.0","1374038.0","406.23171633300285","737.7083424420076","444.5287345693681","160.3","278.05","6.830134553650706","8","19","0","0","0","0","0","0"
"869","869","47.758885422235984","2","156.9085321235208","304.36493737373394","87","157.0750209555742","19.728162791981184","96.0","226.0","157.0","749562.0","291.9547359597653","49.140135619768756","156.0","337.0","293.0","1393208.0","404.26649987167457","736.8705475504509","445.48591560230943","160.55","280.05","6.830134553650706","8","19","0","0","0","0","0","0"
"870","870","45.12671309995198","2","155.6933669961909","300.39182495529667","86","155.55182605024277","19.783560300725444","91.0","228.0","155.0","736849.0","288.4198860037999","48.63139558513558","150.0","332.0","290.0","1366245.0","404.6049836554099","737.1073442257641","444.2836813651485","161.1","278.25","6.830134553650706","8","19","0","0","0","0","0","0"
"871","871","47.2837350569815","2","157.66176414473262","299.776769163174","85","157.33030814689744","20.12120791001622","97.0","233.0","157.0","745431.0","286.80814689742505","51.312975448138836","149.0","338.0","288.0","1358897.0","403.49846849751464","737.4279350237462","441.15699530960904","159.25","269.4","6.830134553650706","8","19","0","0","0","0","0","0"
"872","872","45.845450651564455","2","156.88346973298593","298.02231105988716","84","156.7508453085376","21.19725102429191","96.0","236.0","156.0","741745.0","285.4008875739645","50.02305643896755","146.0","337.0","286.0","1350517.0","403.88429690334425","736.830425984988","441.2253413063762","159.0","270.75","6.830134553650706","8","19","0","0","0","0","0","0"
"873","873","45.01898682352478","2","161.59347531223594","298.9954912517471","83","162.07168458781362","22.142533309595468","93.0","238.0","161.0","768706.0","286.59687961205987","51.82501711073209","147.0","334.0","286.0","1359329.0","403.8803631598118","737.027445120654","438.1367812883067","167.2","274.35","6.830134553650706","8","19","0","0","0","0","0","0"
"874","874","45.77304901945786","2","165.9378358103163","303.34041320175527","82","165.86978615286893","23.04093239304515","102.0","235.0","164.0","783403.0","290.98771966970145","50.84713803099013","158.0","349.0","290.0","1374335.0","404.18978910487664","737.1824394455463","437.6335714813795","170.38095238095238","279.76190476190476","6.830134553650706","8","19","0","0","0","0","0","0"
"875","875","47.238707454405144","2","158.7145121658502","296.24265310540295","81","159.04432661717922","21.874753096307085","93.0","245.0","158.0","749894.0","283.74337221633084","52.000455842258404","132.0","332.0","284.0","1337850.0","402.9112669931655","739.3307903973913","429.46108159476705","157.83333333333334","264.8888888888889","6.830134553650706","8","19","0","0","0","0","0","0"
"876","876","39.62718639737657","2","169.0906589984838","302.16115215619055","80","169.1415554142827","23.801859073052626","102.0","266.0","168.0","798179.0","291.61453697817336","45.587172555014625","160.0","344.0","292.0","1376129.0","403.4026396618869","737.0520131962799","431.56915381858335","175.52631578947367","286.5263157894737","6.830134553650706","8","19","0","0","0","0","0","0"
"877","877","47.55261115497228","2","155.71155516869882","291.08696128871657","79","156.80648535564853","21.980150449912514","99.0","266.0","156.0","749535.0","277.66485355648535","50.34136887545623","144.0","340.0","279.0","1327238.0","401.56776896559575","739.6548906536812","421.3266266062826","155.5","254.27272727272728","6.830134553650706","8","19","0","0","0","0","0","0"
"878","878","42.74930603639295","2","155.85726913149253","287.7227069178188","78","156.80785472972974","20.84350674813293","92.0","273.0","156.0","742642.0","275.71262668918916","50.05318794047001","134.0","353.0","278.0","1305775.0","403.48173400548313","740.1846781972673","417.91284874119356","156.61904761904762","256.57142857142856","6.830134553650706","8","19","0","0","0","0","0","0"
"879","879","40.46731788647438","2","154.28906576848854","287.5212846142087","77","154.72971836906262","20.25063897196547","94.0","274.0","154.0","736204.0","274.94850777637663","49.94983479753753","135.0","348.0","277.0","1308205.0","406.3633478910238","741.2156977676","412.82339306746127","156.45","259.3","6.830134553650706","8","19","0","0","0","0","0","0"
"880","880","30.415140303471688","2","157.2990797279883","292.63925668623415","76","158.22296590671408","21.312873112813673","93.0","272.0","157.0","756464.0","282.28257686676426","44.8779545329941","140.0","350.0","281.0","1349593.0","405.82417356592725","740.4198026066094","421.6098398475976","158.5","270.6363636363636","6.830134553650706","8","19","0","0","0","0","0","0"
"881","881","30.718107823750056","2","156.7750134779353","295.062975840896","75","157.51711825246798","21.316891036417402","86.0","281.0","157.0","749939.0","282.9166141566898","45.45381323692605","149.0","356.0","281.0","1346966.0","407.3902533936622","740.5064215132545","418.2525710902842","157.3","268.05","6.830134553650706","8","19","0","0","0","0","0","0"
"882","882","30.01554576061437","2","156.422682228912","294.13165046218336","74","157.08667941363927","21.228797501242354","91.0","283.0","155.0","739407.0","282.37476099426385","45.61489261064419","136.0","354.0","281.0","1329138.0","408.23482743352974","740.2691646493358","414.6965423614266","157.9047619047619","274.14285714285717","6.830134553650706","8","19","0","0","0","0","0","0"
"883","883","30.454177660575173","2","154.46672757514827","295.4249103614475","73","155.16106531388712","20.290007685758052","91.0","206.0","154.0","734067.0","283.11857958148386","45.81403368194415","156.0","323.0","282.0","1339434.0","411.2179622655174","740.0042990470204","410.08855583120635","154.9047619047619","273.14285714285717","6.830134553650706","8","19","0","0","0","0","0","0"
"884","884","36.78044806195762","1","152.73733678832002","304.5119336021868","72","152.92882863800043","19.19450004217721","97.0","210.0","152.0","721977.0","292.65325142978185","49.260483209742496","146.0","331.0","291.0","1381616.0","412.0440809141919","739.1448834445305","408.8840356855344","155.0","283.0","6.830134553650706","8","19","0","0","0","0","0","0"
"885","885","","2","159.83262532352137","335.3593908963157","119","159.52338364076766","16.857058471285526","101.0","183.0","159.0","856162.0","328.45146264207193","37.495665312942556","203.0","372.0","328.0","1762799.0","420.6181655227314","725.6001679929327","480.4717480400366","159.7391304347826","325.0869565217391","7.1635055540615475","14","87","1","0","1","0","0","0"
"886","886","","2","155.1454005918777","328.8886860530816","120","154.8575695351876","16.55814615752287","92.0","184.0","155.0","829572.0","322.847675938025","37.995237957694215","201.0","377.0","322.0","1729495.0","421.69805269444345","727.9773678966508","480.4340375490361","154.375","322.6666666666667","7.1635055540615475","14","87","1","0","1","0","0","0"
"887","887","","1","156.7472106384775","329.932143769504","121","156.6599699586932","16.46759917677694","103.0","182.0","156.0","834371.0","324.7962823882839","38.301443276576165","208.0","368.0","324.0","1729865.0","424.8471642070541","725.8439928914688","482.72174614512494","155.9090909090909","320.72727272727275","7.1635055540615475","14","87","1","0","1","0","0","0"
"888","888","","2","151.71990734511363","326.00082305894574","115","151.65633325260353","16.472796879589183","103.0","172.0","151.0","626189.0","318.0837975296682","37.223610020249474","209.0","354.0","317.0","1313368.0","410.82868224998674","729.1745705551526","468.870607783291","151.72222222222223","314.72222222222223","6.512277776419589","19","88","1","0","1","0","0","0"
"889","889","","2","151.4559824968078","318.46038902223665","116","151.30118443316414","16.439743471983725","97.0","170.0","151.0","625933.0","312.7007493352671","37.000808735989516","204.0","360.0","312.0","1293643.0","411.90856942169876","729.1745705551526","468.83289729229057","151.5","310.0","6.512277776419589","19","88","1","0","1","0","0","0"
"890","890","","2","151.1070365719476","315.8151839161394","117","150.8778917243024","16.22056553630215","100.0","183.0","151.0","632631.0","309.2597185785834","37.090963097871395","205.0","352.0","308.0","1296726.0","412.0501018900991","728.7423523908402","470.969860706398","150.55555555555554","306.8888888888889","6.512277776419589","19","88","1","0","1","0","0","0"
"891","891","","2","150.9259377731496","316.7637030591234","118","151.05361416945908","16.45658670478896","99.0","179.0","151.0","631102.0","311.7537099090474","37.873703555304274","195.0","353.0","311.0","1302507.0","413.1550745481745","729.5596904030209","471.41080980957554","150.3684210526316","312.0","6.512277776419589","19","88","1","0","1","0","0","0"
"892","892","","2","150.7425103532351","315.453338585996","119","150.52676192782755","16.385683484600296","87.0","279.0","150.0","621525.0","309.8699442964398","37.0460677230668","205.0","397.0","309.0","1279453.0","412.93909711383213","730.2080176494895","472.5019178112295","151.4","308.6","6.512277776419589","19","88","1","0","1","0","0","0"
"893","893","","2","148.79713693650788","320.6750040588873","120","148.76193921852388","16.343021101480783","103.0","279.0","149.0","616767.0","316.0943077665219","36.05412137932438","202.0","406.0","317.0","1310527.0","411.46263819053536","730.2080176494895","473.2695476693993","149.4375","315.625","6.512277776419589","19","88","1","0","1","0","0","0"
"894","894","","1","143.32755317654664","321.02644707396115","121","143.8093169201062","15.8058549527927","92.0","276.0","143.0","595802.0","316.2927830074825","37.44220672677718","199.0","398.0","316.0","1310401.0","412.9744802309322","733.4496538818324","473.21675298199864","143.625","314.5625","6.512277776419589","19","88","1","0","1","0","0","0"
"895","895","","2","164.61948180241055","327.2596148270417","115","164.19349178497367","17.34443249631287","107.0","173.0","163.0","1029329.0","325.894879566119","36.057503278769644","205.0","354.0","326.0","2043035.0","424.76311645305356","719.8524038181333","487.4228066189451","163.16","323.92","7.513148009015776","21","89","1","0","1","0","0","0"
"896","896","","2","166.47055258465764","333.1729124833275","116","165.97166058999005","17.3923825277579","110.0","148.0","165.0","1001473.0","330.0901557838913","36.12259948854239","211.0","325.0","330.0","1991764.0","424.8509156553254","718.8937708566204","488.91752088132586","165.1304347826087","328.7391304347826","7.513148009015776","21","89","1","0","1","0","0","0"
"897","897","","2","164.87985800375372","333.4729248847441","117","164.51782242384965","17.010768223175535","104.0","172.0","164.0","1015404.0","331.4442644199611","36.04821719875524","198.0","400.0","332.0","2045674.0","424.8885438848705","719.7582071852452","489.63551027259285","164.79166666666666","331.4166666666667","7.513148009015776","21","89","1","0","1","0","0","0"
"898","898","","2","164.21270577308056","333.702907898018","118","163.92494765662747","16.897446056984762","107.0","180.0","163.0","1017810.0","332.14366242551137","36.6119590209257","214.0","420.0","332.0","2062280.0","424.16616661590126","720.62264351387","489.81610458983516","162.96153846153845","329.0","7.513148009015776","21","89","1","0","1","0","0","0"
"899","899","","2","164.29303457390918","335.6977427205058","119","164.1312696573415","17.021523690180803","85.0","197.0","164.0","991517.0","333.24598576394635","36.35686000007919","213.0","403.0","333.0","2013139.0","422.7214120779628","720.62264351387","489.09372732086587","162.83333333333334","330.2083333333333","7.513148009015776","21","89","1","0","1","0","0","0"
"900","900","","2","164.40090168859663","332.41242201761514","120","164.13645099295323","17.324279648684584","107.0","393.0","163.0","1024868.0","330.51008968609864","36.238381655885306","216.0","583.0","330.0","2063705.0","425.37301036372327","721.0784108364044","490.2765223204959","164.0","329.7391304347826","7.513148009015776","21","89","1","0","1","0","0","0"
"901","901","","1","163.6201276720716","337.07162971562036","121","163.5294021561581","17.20501710437449","100.0","202.0","163.0","1001127.0","333.7982685396929","35.953876545217454","196.0","406.0","334.0","2043513.0","426.15387759774666","719.3024398627108","492.3378104026211","162.8","330.48","7.513148009015776","21","89","1","0","1","0","0","0"
"902","902","","2","137.8879680299049","305.38461741582944","115","137.91768935167968","15.473753987024915","84.0","174.0","137.0","1112582.0","298.9662823850254","39.903924459955235","179.0","321.0","297.0","2411761.0","386.5706639565072","739.5014935585167","446.4407255945761","138.03125","290.90625","8.264462809917358","23","90","1","0","1","0","0","0"
"903","903","","2","138.08855322674052","302.70825682904047","116","138.09897777056628","15.261911314184015","90.0","220.0","138.0","851104.0","296.8872302450105","39.95106269858852","173.0","422.0","295.0","1829716.0","387.86712096268457","739.2853844763605","446.41809585335665","138.44","288.44","7.513148009015781","23","90","1","0","1","0","0","0"
"904","904","","2","135.34748054377692","303.7992739565929","117","135.6957569913211","14.247051308354708","84.0","359.0","135.0","844299.0","295.3283510125362","41.37488461394729","185.0","556.0","294.0","1837533.0","392.11338785751894","741.9257917786788","444.906684600091","136.69230769230768","286.2307692307692","7.513148009015781","23","90","1","0","1","0","0","0"
"905","905","","2","134.44388764179448","310.47422051101904","118","134.93262496981404","14.179561074393593","84.0","172.0","134.0","558756.0","299.1588988167109","41.31312457289456","191.0","363.0","296.0","1238817.0","395.3530493726551","743.6546644359283","444.79355312708964","136.31578947368422","290.2631578947368","6.512277776419594","23","90","1","0","1","0","0","0"
"906","906","","2","130.06209647122006","290.4086324832245","119","129.9983042635659","14.011496094575229","84.0","172.0","129.0","536633.0","282.5772771317829","42.62513000475439","152.0","355.0","283.0","1166479.0","397.65067745273774","744.5191007645531","445.7338191647418","131.6","277.75","6.512277776419594","23","90","1","0","1","0","0","0"
"907","907","","2","129.55407917020577","290.65072521283145","120","129.77912794853466","14.243375624888959","78.0","168.0","129.0","544683.0","283.24874910650465","39.49054835554379","161.0","352.0","282.0","1188795.0","400.8535222314769","743.6546644359283","450.10853145049583","131.26315789473685","274.89473684210526","6.512277776419594","23","90","1","0","1","0","0","0"
"908","908","","1","127.8965691441263","289.21447075825216","121","128.1409788166545","14.524911610674089","83.0","169.0","128.0","526275.0","282.4054054054054","39.70712924658951","159.0","353.0","281.0","1159839.0","402.9277101355069","743.8707735180845","454.00206441131814","129.05555555555554","276.0","6.512277776419594","23","90","1","0","1","0","0","0"
"909","909","","2","157.14414485515204","316.93438697827685","115","157.63771186440678","16.805031633868722","97.0","158.0","157.0","744050.0","311.7512711864407","37.27044734732855","200.0","285.0","311.0","1471466.0","402.7187014471919","726.2173655377404","450.87112330758254","157.2608695652174","306.1304347826087","6.830134553650716","25","101","1","0","1","0","0","0"
"910","910","","2","157.9489695052644","327.6219358974631","116","158.38232184394164","16.461324475604933","106.0","176.0","158.0","748990.0","320.6529921759357","39.77194814934351","201.0","332.0","320.0","1516368.0","402.0712627106823","725.1368201269595","450.90505413398483","157.9090909090909","310.27272727272725","6.830134553650716","25","101","1","0","1","0","0","0"
"911","911","","2","157.38380991405612","320.3151725473572","117","157.5639670120533","16.559019324130166","108.0","210.0","157.0","745120.0","314.0651300486361","40.34893265399505","196.0","407.0","314.0","1485214.0","402.0712627106823","725.1368201269595","450.90505413398483","156.95454545454547","306.54545454545456","6.830134553650716","25","101","1","0","1","0","0","0"
"912","912","","2","158.67839816869673","325.2263271646462","118","158.88177758877313","16.552227566644493","104.0","202.0","159.0","747221.0","319.5128641292792","38.323193458987504","198.0","397.0","319.0","1502669.0","404.872329226286","725.1368201269595","450.7014691755711","157.66666666666666","308.6666666666667","6.830134553650716","25","101","1","0","1","0","0","0"
"913","913","","2","156.86533286125731","327.2233390132037","119","157.14395066978526","16.184505782828243","98.0","330.0","157.0","739048.0","320.96002551562833","37.7922258698361","203.0","447.0","321.0","1509475.0","404.872329226286","725.1368201269595","450.7014691755711","156.42857142857142","311.23809523809524","6.830134553650716","25","101","1","0","1","0","0","0"
"914","914","","2","159.05427927768181","345.31424816214394","120","158.67339995747395","16.40511134008347","106.0","335.0","158.0","746241.0","336.1133319157984","41.016384651588254","212.0","465.0","336.0","1580741.0","408.32533582100393","725.3529292091157","450.5205047680922","158.0","324.6190476190476","6.830134553650716","25","101","1","0","1","0","0","0"
"915","915","","1","161.0362158907336","336.1840672723016","121","160.26986789683372","16.531859114308073","105.0","177.0","160.0","764327.0","328.5563011113441","41.04549962749946","192.0","356.0","329.0","1566885.0","413.3991899282981","724.4884928804909","451.18596056948786","159.42857142857142","318.3333333333333","6.830134553650716","25","101","1","0","1","0","0","0"
"916","916","","2","163.00205358863371","298.69059106300506","115","160.21856978085353","18.628023664013913","101.0","227.0","160.0","1666914.0","291.24980776624375","39.13431170409978","178.0","427.0","289.0","3030163.0","392.44898125318105","728.5218198171785","427.7427828018065","156.0","286.1081081081081","9.090909090909106","32","92","1","0","1","0","0","0"
"917","917","","2","165.27880291444322","313.81570144726425","116","163.09052631578948","17.869684465619144","109.0","149.0","162.0","1007084.0","303.65716599190284","39.487207911713874","188.0","327.0","302.0","1875083.0","395.2717344803426","727.7792959378219","432.6581403060643","158.6","294.08","7.51314800901579","32","92","1","0","1","0","0","0"
"918","918","","2","163.2706439660712","313.9574061384747","117","161.8878367003367","17.616098439164382","102.0","237.0","162.0","769291.0","306.0353535353535","38.06256705560127","191.0","402.0","306.0","1454280.0","397.0776776527657","727.7792959378219","438.07596982333365","158.1904761904762","297.14285714285717","6.830134553650718","32","92","1","0","1","0","0","0"
"919","919","","2","160.68708752875693","314.7110183815074","118","159.46569865319864","17.338182969763754","103.0","284.0","159.0","757781.0","307.56376262626264","37.56793518041828","188.0","497.0","307.0","1461543.0","397.0776776527657","727.7792959378219","438.07596982333365","156.38095238095238","298.6666666666667","6.830134553650718","32","92","1","0","1","0","0","0"
"920","920","","2","163.62790390740102","328.7544244689642","119","161.6090813093981","17.342016748026328","103.0","177.0","161.0","765219.0","319.4337909186906","39.27702945713917","195.0","361.0","319.0","1512519.0","398.8041809501247","727.3470777735095","438.1660819368365","156.0","305.3181818181818","6.830134553650718","32","92","1","0","1","0","0","0"
"921","921","","2","161.7183099245617","328.4514973174284","120","160.19636055861193","17.140834485446877","103.0","176.0","160.0","757088.0","320.794964028777","38.31759323539512","191.0","355.0","321.0","1516077.0","400.42952980530555","727.3470777735095","440.152619426502","156.85714285714286","314.2857142857143","6.830134553650718","32","92","1","0","1","0","0","0"
"922","922","","1","160.16253268608722","327.36787711077125","121","158.98063417748457","17.068384966668674","96.0","176.0","159.0","747050.0","322.0310704405193","38.61461976868194","208.0","360.0","322.0","1513224.0","404.1234347985568","727.1309686913532","440.4390043377337","155.8","312.2","6.830134553650718","32","92","1","0","1","0","0","0"
"923","923","","2","180.64870219147133","349.2216379732711","115","179.0791001451379","19.557685367152448","122.0","213.0","178.0","740313.0","342.69351717464923","38.99167240423084","225.0","397.0","341.0","1416695.0","441.0065078782972","724.3490163533789","457.5444082004326","176.57894736842104","334.42105263157896","6.51227777641959","28","86","1","0","0","1","0","0"
"924","924","","2","177.51857971104397","340.50465503507456","116","177.07165411707555","18.855454096429817","119.0","209.0","176.0","729004.0","337.2455671605538","36.30615931194892","219.0","391.0","337.0","1388440.0","440.64531924381254","723.4845800247542","460.072728641825","174.1578947368421","329.7894736842105","6.51227777641959","28","86","1","0","0","1","0","0"
"925","925","","2","174.13396248016923","336.1472460133012","117","173.5690284879474","18.78771855081879","117.0","209.0","173.0","712848.0","330.73849525200876","36.68180852206251","200.0","392.0","331.0","1358343.0","441.9401967168318","725.8617799284723","460.00486698902046","172.38888888888889","324.0","6.51227777641959","28","86","1","0","0","1","0","0"
"926","926","","2","174.26459656695675","332.9406147627783","118","174.444365192582","18.781897838983777","113.0","173.0","173.0","733713.0","328.1609605325725","35.42454602798474","205.0","364.0","329.0","1380245.0","442.96909030495436","724.9973435998476","458.99099642332726","172.88888888888889","321.27777777777777","6.51227777641959","28","86","1","0","0","1","0","0"
"927","927","","2","175.41123800618212","330.99703605060586","119","175.26903914590747","19.035356092997556","118.0","173.0","174.0","738759.0","327.0313167259786","35.982586445885005","200.0","358.0","327.0","1378437.0","442.96909030495436","726.0778890106287","458.99099642332726","175.05555555555554","321.72222222222223","6.51227777641959","28","86","1","0","0","1","0","0"
"928","928","","2","179.01316457824805","342.00997176725616","120","178.24040066777962","18.679930627183058","120.0","176.0","177.0","747362.0","336.6398759837825","38.9749571336827","208.0","405.0","337.0","1411531.0","442.32165156844474","720.6751619567239","459.0249272497295","176.11111111111111","333.05555555555554","6.51227777641959","28","86","1","0","0","1","0","0"
"929","929","","1","180.95697202199122","336.79618956074205","121","180.36864710093056","19.44259919710209","120.0","170.0","180.0","755925.0","332.755905511811","35.98662338108397","207.0","355.0","333.0","1394580.0","445.99047107533255","720.6751619567239","458.8326525667832","178.88888888888889","333.3333333333333","6.51227777641959","28","86","1","0","0","1","0","0"
"943","943","","2","154.0625675252522","319.0547404934015","113","153.73783669440135","16.380703663969438","94.0","183.0","153.0","1090155.0","315.46453250599353","36.46524676219946","182.0","346.0","315.0","2236959.0","411.11899403793984","727.8779160622155","467.0418964157435","154.6875","314.03125","7.879856109467702","19","88","1","0","1","0","0","0"
"944","944","","2","155.93481192717854","326.26229132502687","112","155.75024693100042","16.539912883273","105.0","187.0","155.0","1103802.0","321.06434316353887","37.51912234156118","202.0","345.0","321.0","2275383.0","409.3790752127939","727.8779160622155","467.0418964157435","155.51612903225808","318.38709677419354","7.879856109467702","19","88","1","0","1","0","0","0"
