"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"722","722","","2","1841.5552479482806","6287.28108300824","67","1681.7842401500939","411.7776376729855","816.0","1749.0","1643.0","1792782.0","5679.509380863039","1313.5204834624005","2583.0","5211.0","5712.0","6054357.0","306.7123773128086","572.3387958336056","134.42659207787696","1232.2","4104.4","3.504938994813924","4","131","1","0","0","1"
"723","723","","2","1842.9962375472976","5927.383262894383","66","1663.7157695939566","420.2991097206753","770.0","1332.0","1673.0","1761875.0","5395.699716713881","1266.1833704144497","2585.0","5541.0","5545.0","5714046.0","305.56814690602147","570.7358996567123","134.50943428530053","1157.25","3827.25","3.504938994813924","4","131","1","0","0","1"
"724","724","","2","1528.2098663652162","5218.560199285801","65","1437.1279847182425","282.440407850331","678.0","1766.0","1458.0","1504673.0","4837.4565425023875","934.7132369591934","2229.0","5630.0","4968.0","5064817.0","306.12503665360975","571.2741450196143","135.49436049049635","1105.8333333333333","3546.6666666666665","3.504938994813924","4","131","1","0","0","1"
"725","725","","2","1559.945852855648","5372.513738598605","64","1428.2750472589792","308.8264737373222","722.0","1303.0","1413.0","1511115.0","4918.292060491493","943.4312808053355","2419.0","5935.0","5003.0","5203553.0","306.71201667517033","571.7193514157971","135.79430234928392","1106.0","3641.0","3.504938994813924","4","131","1","0","0","1"
"726","726","","2","1713.7054119002753","5913.927218289201","63","1555.5840455840455","367.57972391499993","770.0","1180.0","1564.0","1638030.0","5364.773029439696","1126.5702420277516","2744.0","5641.0","5430.0","5649106.0","306.3459436156021","570.1041586221193","134.62414184999636","1195.6666666666667","4129.333333333333","3.504938994813924","4","131","1","0","0","1"
"727","727","","2","1809.5872387405093","5974.458908339143","62","1595.5494402985075","430.8257974728613","780.0","669.0","1559.0","1710429.0","5343.548507462687","1198.9538022238605","2660.0","3744.0","5374.0","5728284.0","306.1273837515564","570.3356772399328","134.3838244741901","1132.8333333333333","3828.3333333333335","3.504938994813924","4","131","1","0","0","1"
"728","728","","2","1731.7042334736905","5847.147821039569","61","1551.0804162724692","419.6298943854545","740.0","1071.0","1522.0","1639492.0","5301.311258278146","1337.1142181513892","2337.0","4705.0","5120.0","5603486.0","305.5731762396235","569.1355074439687","136.04133255684977","1122.6","3841.4","3.504938994813924","4","131","1","0","0","1"
"729","729","","2","1725.3219574801328","6539.046088072268","60","1550.469483568075","402.84456980718426","736.0","1065.0","1549.0","1651250.0","5832.9455399061035","1507.7320089926745","2679.0","4596.0","5896.0","6212087.0","305.73472110531833","567.3034303978831","133.79404618075097","1100.5","3921.5","3.504938994813924","4","131","1","0","0","1"
"730","730","","2","1827.5678622666308","6702.977840124544","59","1626.2708528584817","434.5111729322167","802.0","906.0","1590.0","1735231.0","5957.777881911902","1541.1227804269363","2591.0","5062.0","6064.0","6356949.0","305.3474433496409","568.7781433672001","133.7279016158189","1130.0","4105.5","3.504938994813924","4","131","1","0","0","1"
"731","731","","2","1784.5955442669062","6625.271198303005","58","1579.2629594721961","408.06880389416034","733.0","684.0","1575.0","1675598.0","5898.201696512724","1458.747322138476","2704.0","3612.0","5969.0","6257992.0","304.8588736260885","567.5067222178925","134.19136314814887","1077.8","4051.4","3.504938994813924","4","131","1","0","0","1"
"732","732","","2","1752.4104497051983","6793.237219301113","57","1567.8920930232557","446.5082609302414","741.0","1806.0","1555.0","1685484.0","6045.786046511628","1654.324832263334","2634.0","6830.0","6114.0","6499220.0","305.14440703333565","567.2109795646182","134.24838229867612","1098.0","4221.0","3.504938994813924","4","131","1","0","0","1"
"733","733","","2","1473.3197425918336","5940.50671063551","56","1331.9943342776205","351.2910672882634","687.0","1063.0","1309.0","1410582.0","5324.220963172805","1319.3484630711266","2432.0","5329.0","5364.0","5638350.0","305.1154606438606","565.6081735997286","134.84276672725014","1064.5","4189.5","3.504938994813924","4","131","1","0","0","1"
"734","734","","2","1636.472815775267","6401.775037089368","55","1487.1652661064427","390.6415759822389","656.0","724.0","1506.0","1592754.0","5825.235294117647","1435.2858286785606","2449.0","3478.0","5897.0","6238827.0","305.4371154936552","566.0297362296604","135.96920031387205","1032.4","3909.0","3.504938994813924","4","131","1","0","0","1"
"735","735","","2","1400.3940119663587","5932.784250989148","54","1282.0480225988701","314.1596911548496","640.0","1059.0","1264.0","1361535.0","5386.12429378531","1247.3255194810806","2612.0","5480.0","5414.0","5720064.0","304.3904626420586","564.3452318356564","136.12099927148014","937.1666666666666","3825.8333333333335","3.504938994813924","4","131","1","0","0","1"
"736","736","","2","1404.240950677121","5861.003844431513","53","1258.8719397363466","316.2564019368995","638.0","1265.0","1234.0","1336922.0","5231.235404896422","1302.983313304157","2670.0","5143.0","5161.0","5555572.0","304.4062384829089","563.1461589342529","135.2985720144782","903.5","3695.75","3.504938994813924","4","131","1","0","0","1"
"737","737","","2","1499.2410737191433","6122.289573498902","52","1328.498120300752","386.3660497008869","658.0","886.0","1271.0","1413522.0","5417.734022556391","1610.2565275168172","2570.0","5230.0","5269.0","5764469.0","303.77985706636014","563.2726633163112","136.36590906827485","909.5","3676.5","3.504938994813924","4","131","1","0","0","1"
"738","738","","2","1541.5567605065262","6436.7920277104295","51","1354.6322701688555","402.18957976932876","655.0","830.0","1308.0","1444038.0","5673.200750469043","1611.1461563514956","2529.0","4036.0","5581.0","6047632.0","303.9303615318253","563.3406017445909","135.51333522441863","894.2857142857143","3678.5714285714284","3.504938994813924","4","131","1","0","0","1"
"739","739","","2","1510.596239614031","6603.447365258572","50","1339.34521575985","380.7213599912872","613.0","1109.0","1295.0","1427742.0","5840.743902439024","1646.86864314665","2501.0","5184.0","5788.0","6226233.0","304.70858495379554","563.4741141863099","135.4308100734758","955.0","4093.8","3.504938994813924","4","131","1","0","0","1"
"740","740","","2","1365.1629554294586","5974.952510340232","49","1227.464962121212","301.0383683936601","637.0","1111.0","1183.0","1296203.0","5329.102272727273","1349.9077303747954","2262.0","6382.0","5257.0","5627532.0","304.3248348416797","563.6741740111339","134.85968090652943","866.8333333333334","3821.5","3.504938994813924","4","131","1","0","0","1"
"741","741","","2","1298.8698402309556","5932.263559830848","48","1173.3835360149671","295.5617908966698","515.0","680.0","1162.0","1254347.0","5355.496725912068","1259.5785734949698","2489.0","3744.0","5401.0","5725026.0","304.5892434471252","563.9235589322449","135.63510165141585","800.625","3611.875","3.504938994813924","4","131","1","0","0","1"
"742","742","","2","1253.8182850425617","5764.610768741536","47","1153.9503745318352","263.7129882617254","507.0","833.0","1152.0","1232419.0","5214.416666666667","1200.7116413694332","2353.0","4637.0","5249.0","5568997.0","305.20339641918457","565.17302484798","136.0194452809305","902.0","4214.75","3.504938994813924","4","131","1","0","0","1"
"743","743","","2","1152.3832637119378","5880.217416061404","46","1041.4321329639888","214.09829777626862","542.0","1028.0","1037.0","1127871.0","5303.465373961219","1078.770119982315","3063.0","6027.0","5238.0","5743653.0","306.38197729373263","566.2523471098101","134.99089643829453","773.1666666666666","3868.1666666666665","3.504938994813924","4","131","1","0","0","1"
"744","744","","2","1118.6750925319975","5653.195528070858","45","1013.0455813953488","210.71897134577173","558.0","511.0","1026.0","1089024.0","5112.238139534884","1056.1152185166081","2911.0","5790.0","5091.0","5495656.0","306.63625571406936","567.1203237205609","135.19869495579243","749.5","3873.1666666666665","3.504938994813924","4","131","1","0","0","1"
"745","745","","2","1024.7750311526963","5652.345872785267","44","926.5998134328358","201.56280474747385","468.0","750.0","919.0","993315.0","5142.9375","1000.9239815382555","2873.0","6031.0","5169.0","5513229.0","307.09651723269275","567.2092789304496","135.36911655682317","675.0","3714.1666666666665","3.504938994813924","4","131","1","0","0","1"
"746","746","","2","1066.0258201532388","5907.024264305768","43","969.9415645617343","204.13510226882718","539.0","670.0","992.0","1029108.0","5380.734213006597","1090.3569707349293","2638.0","5786.0","5482.0","5708959.0","306.8315058311089","567.7845005304767","135.57717669658484","757.0","4250.25","3.504938994813924","4","131","1","0","0","1"
"747","747","","2","1023.7218408898425","5997.260579433851","42","912.6798493408663","216.00546112405496","469.0","840.0","880.0","969266.0","5384.773069679849","1180.0166584192082","2746.0","5741.0","5310.0","5718629.0","306.91105614006943","568.2677792780645","135.67157276357926","673.75","3998.0","3.504938994813924","4","131","1","0","0","1"
"748","748","","2","961.212066111865","6128.949509187498","41","875.3048327137546","184.26216413065254","453.0","904.0","862.0","941828.0","5553.100371747212","1203.353953674112","2537.0","6271.0","5553.0","5975136.0","306.53034493040656","568.6621028157634","135.59554722954294","629.75","3885.25","3.504938994813924","4","131","1","0","0","1"
"749","749","","2","904.1632266160627","6345.536010725617","40","819.5158286778399","195.2939100576448","418.0","843.0","787.0","880160.0","5639.588454376164","1391.4888531432898","2659.0","6166.0","5569.0","6056918.0","306.53034493040656","568.6621028157633","135.59554722954294","570.1666666666666","3721.6666666666665","3.504938994813924","4","131","1","0","0","1"
"750","750","","2","857.7868494815896","6092.801102401191","39","758.3156424581006","205.00071146924185","357.0","727.0","729.0","814431.0","5352.252327746741","1416.5616625220034","2519.0","5513.0","5242.0","5748319.0","306.59088438031796","568.2384030453419","137.1326518359535","575.0","3962.75","3.504938994813924","4","131","1","0","0","1"
"751","751","","2","716.6661333183215","5566.506276597327","38","648.8018604651163","142.53367335906339","304.0","725.0","647.0","697462.0","5015.81488372093","1141.39370120756","2358.0","5626.0","5062.0","5392001.0","305.41496769663667","568.0126257783604","139.18007054349076","476.6","3431.2","3.504938994813924","4","131","1","0","0","1"
"752","752","","2","658.7808610924901","5472.730272891902","37","603.890462700661","129.67390135818778","317.0","654.0","599.0","639520.0","4976.08970727101","1056.8223237101251","2440.0","5552.0","5026.0","5269679.0","304.8958441795979","567.2817922475916","139.5617708710018","452.8333333333333","3432.3333333333335","3.504938994813924","4","131","1","0","0","1"
"753","753","","2","581.8484873339311","4996.054532211881","36","533.8884723523898","106.71457138103241","288.0","632.0","537.0","569659.0","4575.708528584817","899.8894837046199","2227.0","5633.0","4689.0","4882281.0","304.063234437677","566.1810445486612","140.5806907985242","421.6","3406.8","3.504938994813924","4","131","1","0","0","1"
"754","754","","2","539.1424233668614","5083.749599321984","35","506.42322097378275","83.56926821836369","249.0","595.0","505.0","540860.0","4734.352996254682","718.2683069370054","2734.0","5736.0","4763.0","5056289.0","303.07056621335073","566.0040527988165","140.63282180079972","387.875","3296.875","3.504938994813924","4","131","1","0","0","1"
"755","755","","2","533.6500128756059","5340.128798673054","34","496.0336448598131","89.16364743091916","266.0","541.0","500.0","530756.0","4909.619626168224","873.1060412131241","2367.0","5504.0","4968.0","5253293.0","303.01706595799857","565.0760970617439","140.24704929456","407.0","3757.0","3.504938994813924","4","131","1","0","0","1"
"756","756","","2","501.2132072292121","5663.576528413195","33","467.15221402214024","83.91110080940169","270.0","490.0","465.0","506393.0","5198.533210332103","857.4054808767638","3296.0","5366.0","5151.0","5635210.0","302.3233127268693","564.1620405434642","141.266287484426","355.6","3444.4","3.504938994813924","4","131","1","0","0","1"
"757","757","","2","447.09770073829185","5251.588986101207","32","412.9678334910123","79.89264166122327","232.0","348.0","408.0","436507.0","4753.786187322611","1002.012808429114","2189.0","5164.0","4714.0","5024752.0","301.4169037623487","563.1559078293438","140.75740034616706","337.25","3615.0","3.504938994813924","4","131","1","0","0","1"
"758","758","","2","388.0358379323008","5015.9405907607","31","360.130073800738","64.96271151187551","200.0","664.0","354.0","390381.0","4515.747232472325","916.4152876548648","2057.0","5673.0","4455.0","4895070.0","301.4325312558039","562.5740481973314","140.68201066268173","279.2","3038.2","3.504938994813924","4","131","1","0","0","1"
"759","759","","2","369.07870880456403","5338.312160473404","30","340.8676607642125","67.93485691029406","185.0","315.0","333.0","365751.0","4756.177073625349","1126.018157161541","2250.0","5630.0","4659.0","5103378.0","301.3555547048935","560.9910370578785","139.54418253589523","262.14285714285717","3243.5714285714284","3.504938994813924","4","131","1","0","0","1"
"760","760","","2","324.63614427308664","5144.797483060742","29","300.7411873840445","54.445877407276974","166.0","240.0","299.0","324199.0","4569.221706864564","1067.5638465212805","2045.0","5008.0","4506.0","4925621.0","300.0008159714487","559.7544053748583","138.90726826032747","241.0","3075.0","3.504938994813924","4","131","1","0","0","1"
"761","761","","2","296.4071620639873","5078.15207477192","28","274.63988657844993","51.7429221005052","153.0","256.0","272.0","290569.0","4490.6606805293","1043.8690263470812","2199.0","5075.0","4398.0","4751119.0","299.76053898379877","561.5028823268705","138.60032091085523","239.0","3523.0","3.504938994813924","4","131","1","0","0","1"
"762","762","","2","275.241959190644","5304.863139328518","27","254.27746741154562","48.96246270043873","153.0","228.0","247.0","273094.0","4665.292364990689","1200.8194981341514","2329.0","5160.0","4521.0","5010524.0","299.4906330700068","561.2167653481322","138.46791207684265","211.4","3102.4","3.504938994813924","4","131","1","0","0","1"
"763","763","","2","273.8755254726657","5779.836399865574","26","256.1045751633987","50.4435122916648","140.0","295.0","250.0","274288.0","5125.362278244631","1424.2486097155484","2210.0","5227.0","5092.0","5489263.0","300.0514776712768","562.924974169463","137.5168252515631","210.8","3407.6","3.504938994813924","4","131","1","0","0","1"
"764","764","","2","234.9920821383108","5591.140551905567","25","226.60149672591206","35.02115783187437","136.0","216.0","224.0","242237.0","5121.718428437793","944.0260592832007","2552.0","4471.0","5125.0","5475117.0","301.6285129459884","564.9455593642359","136.59612041325468","213.6","4029.2","3.504938994813924","4","131","1","0","0","1"
"765","765","","2","218.68792907255585","4999.824772611533","24","208.7439024390244","34.271288375494365","127.0","187.0","206.0","222521.0","4546.681988742965","876.7835013066526","2478.0","4180.0","4502.0","4846763.0","301.3580182779381","565.9161041764459","135.92426977379284","191.83333333333334","3357.5","3.504938994813924","4","131","1","0","0","1"
"766","766","","2","204.43399741786976","5161.65387476632","23","198.61480787253984","29.20424751990953","124.0","185.0","196.0","211922.0","4757.656044985942","730.7039377363226","2707.0","5249.0","4760.0","5076419.0","301.5725352224449","566.6496256095163","136.53543922498196","188.2","3774.2","3.504938994813924","4","131","1","0","0","1"
"767","767","","2","188.32035252797124","5097.807597433923","22","185.15428033866417","24.853633647505642","128.0","177.0","183.0","196819.0","4801.737535277516","697.701014762285","2634.0","5178.0","4841.0","5104247.0","301.09297668516774","566.958029951689","137.70889423906564","170.125","3511.25","3.504938994813924","4","131","1","0","0","1"
"768","768","","2","179.04134688248106","5426.1419159799825","21","176.28398510242084","21.721579422830445","117.0","168.0","175.0","189329.0","5116.970204841713","670.9883441003313","3409.0","5477.0","5202.0","5495626.0","300.52154198965525","566.866941959713","137.92541503353013","167.66666666666666","3703.0","3.504938994813924","4","131","1","0","0","1"
"769","769","","2","162.4071311724413","5752.4630859889385","20","159.90194264569843","16.775632844508255","113.0","170.0","159.0","172854.0","5247.688251618872","872.2684527419783","3210.0","4798.0","5217.0","5672751.0","299.08576522188474","565.9670364185115","138.13418413148747","157.5","3840.75","3.504938994813924","4","131","1","0","0","1"
"770","770","","2","151.69998034251614","5472.289577226373","19","149.97592592592594","15.271754385019484","91.0","206.0","149.0","161974.0","4972.399074074074","989.4879771395325","2401.0","5994.0","4991.0","5370191.0","298.83669596603306","564.9051065970899","137.90125571949446","144.0","3356.4","3.504938994813924","4","131","1","0","0","1"
"771","771","","2","144.53620231533785","5607.361880942493","18","142.76361957525393","14.964143422371677","104.0","201.0","142.0","154613.0","4956.500461680517","1160.4156024367808","2154.0","5490.0","4864.0","5367890.0","298.1834529930597","564.769738986164","138.6990630400273","141.25","3701.75","3.504938994813924","4","131","1","0","0","1"
"772","772","","2","137.246529144679","5068.221588067539","17","136.3558225508318","13.258687421969663","89.0","186.0","136.0","147537.0","4503.166358595194","1062.966396325995","2057.0","5307.0","4459.0","4872426.0","297.88141343994454","563.3037655990522","139.41297257519528","136.0","3157.0","3.504938994813924","4","131","1","0","0","1"
"773","773","","2","131.4624596972067","4330.153041647112","16","130.2842401500938","12.766920108095729","79.0","170.0","130.0","138883.0","3881.910881801126","826.5972346279782","2025.0","5613.0","3883.0","4138117.0","297.2999062234933","562.8205239027507","140.75027509817036","130.75","2979.0","3.504938994813924","4","131","1","0","0","1"
"774","774","","2","129.98646485587793","4500.77944378738","15","129.30552952202436","12.501196842358274","92.0","165.0","128.0","137969.0","4102.724461105904","753.296147181134","2050.0","5589.0","4066.0","4377607.0","296.92527395410787","563.6380527546069","140.2988881030063","131.66666666666666","3146.3333333333335","3.504938994813924","4","131","1","0","0","1"
"775","775","","2","127.38095547816195","4437.249236996508","14","127.31447124304268","11.707689949125516","95.0","162.0","127.0","137245.0","3985.4545454545455","767.0904072650352","2233.0","5374.0","3902.0","4296320.0","296.34378881064345","564.6174444824971","140.23510959094202","128.66666666666666","2988.6666666666665","3.504938994813924","4","131","1","0","0","1"
"776","776","","2","126.00717909478011","4351.606295436009","13","125.93064667291472","12.276400423883953","89.0","159.0","126.0","134368.0","3898.287722586692","906.4074202639426","1742.0","5358.0","3885.0","4159473.0","296.06812088633757","564.5311990905248","139.61333364969755","126.25","3010.0","3.504938994813924","4","131","1","0","0","1"
"777","777","","2","126.98265350554456","3994.657614638702","12","127.26641651031895","12.761971741600059","90.0","163.0","127.0","135666.0","3707.873358348968","867.9320573911889","2030.0","5577.0","3696.0","3952593.0","293.958447105158","564.3350713076599","136.84780820742247","127.5","3108.5","3.504938994813924","4","131","1","0","0","1"
"778","778","","2","126.18113109100399","4466.494685081827","11","126.06685236768803","12.44225273016982","93.0","154.0","126.0","135774.0","4019.6007428040853","1063.8077616883818","2038.0","5189.0","3968.0","4329110.0","293.45330674099966","563.6545340924297","136.58700160602086","126.2","2930.8","3.504938994813924","4","131","1","0","0","1"
"779","779","","2","124.11673033851308","4477.185472371666","10","123.60112888052682","12.697438041237204","90.0","147.0","124.0","131388.0","3960.3424270931328","1083.9717690070488","2048.0","4021.0","3981.0","4209844.0","293.3681162366882","562.9606006686375","138.28604213797496","122.5","2878.25","3.504938994813924","4","131","1","0","0","1"
"780","780","","2","123.27666137003473","4792.569281354949","9","122.91838649155723","13.015696541298858","87.0","205.0","123.0","131031.0","4202.281425891182","1212.9668100271535","1918.0","5997.0","4141.0","4479632.0","292.28296102688125","562.1781449514007","138.2428781502213","124.5","2897.0","3.504938994813924","4","131","1","0","0","1"
"781","781","","2","122.24679260240696","4960.7910973197095","8","122.21933085501858","12.368009669293405","83.0","144.0","122.0","131508.0","4285.809479553904","1227.176143587025","1981.0","5769.0","4233.0","4611531.0","292.18778322446553","562.2767258358255","138.2238717667122","123.25","2820.125","3.504938994813924","4","131","1","0","0","1"
"782","782","","2","123.48330074829174","4302.375809803456","7","123.05273069679849","12.05043779170307","83.0","143.0","122.0","130682.0","3928.806967984934","843.5605262125606","2120.0","4375.0","3970.0","4172393.0","291.16626814669326","561.5375873419227","139.37176266037505","122.25","2878.0","3.504938994813924","4","131","1","0","0","1"
"783","783","","2","120.78382384454503","4517.24250343923","6","120.71496212121212","11.564252960690899","86.0","137.0","120.0","127475.0","4087.0795454545455","997.5890031766281","2143.0","4423.0","4066.0","4315956.0","291.5725095625459","561.8339991148326","138.9161975728334","122.4","3055.2","3.504938994813924","4","131","1","0","0","1"
"784","784","","2","120.69865919227006","4473.734910102202","5","120.62687969924812","11.069134972996968","85.0","136.0","120.0","128347.0","4065.371240601504","905.7285069370522","2118.0","5557.0","4177.0","4325555.0","291.4159218284125","561.3641626919988","137.25917315940876","120.5","2680.8333333333335","3.504938994813924","4","131","1","0","0","1"
"785","785","","2","119.75104111272998","4497.683367496883","4","119.61365762394762","11.04635451749194","85.0","138.0","120.0","127867.0","4035.0074836295603","968.1954641872588","1924.0","6322.0","4089.0","4313423.0","290.0070590002945","561.7681552385534","138.23966085401554","119.75","2892.25","3.504938994813924","4","131","1","0","0","1"
"786","786","","2","117.14363951000821","4163.05542171423","3","117.47759771210677","10.435540214431535","92.0","142.0","117.0","123234.0","3751.5023832221164","836.2158494059712","1825.0","5028.0","3709.0","3935326.0","289.30406208812764","563.5852086359245","138.90040744729646","119.2","2831.2","3.504938994813924","4","131","1","0","0","1"
"787","787","","2","117.06670243708574","4073.189793677077","2","116.80571428571429","11.063744830750885","83.0","149.0","116.0","122646.0","3674.389523809524","845.7806078925518","1643.0","5071.0","3673.0","3858109.0","287.8431170116013","565.1594604752961","138.78885186556457","117.25","2887.25","3.504938994813924","4","131","1","0","0","1"
"788","788","","2","117.46185082575265","4475.4501962696895","1","117.53410182516811","11.355828704357016","84.0","140.0","117.0","122353.0","4081.6436119116233","901.4017144148436","1926.0","6480.0","4083.0","4248991.0","287.1612449012361","566.431386298282","138.73119686448632","117.0","3123.0","3.504938994813924","4","131","1","0","0","1"
"789","789","","1","117.06761301985733","4828.959061505934","0","117.09894332372718","11.666635895284072","67.0","140.0","117.0","121900.0","4300.462055715658","988.5819772392719","1895.0","6586.0","4246.0","4476781.0","285.4636719512085","567.6239825859151","138.3136922778375","117.5","3173.5","3.504938994813924","4","131","1","0","0","1"
"790","790","","2","162.20353342374332","6442.880347795548","129","161.42369668246445","17.503038705627123","107.0","213.0","161.0","170302.0","6099.638862559242","740.1818891587073","3751.0","7764.0","6133.0","6435119.0","312.8854732310209","572.1208129392078","131.54013759426599","158.25","4878.5","3.504938994813924","5","131","1","0","0","1"
"791","791","","2","161.86760506872977","6539.917382236046","128","161.46722846441946","16.10462084480926","117.0","182.0","161.0","172447.0","6147.717228464419","714.3979229517056","4109.0","8741.0","6138.0","6565762.0","312.34862879904483","571.4018558989077","131.2559752212167","158.16666666666666","5135.333333333333","3.504938994813924","5","131","1","0","0","1"
"792","792","","2","164.23345020881558","6495.914855240771","127","163.57742537313433","17.6476980164328","114.0","183.0","163.0","175355.0","6182.910447761194","645.7856797476384","4310.0","9072.0","6181.0","6628080.0","312.96089544507106","571.9010277437942","131.5355369098287","160.33333333333334","4936.0","3.504938994813924","5","131","1","0","0","1"
"793","793","","2","165.52367365008848","6569.251961284336","126","164.55347091932458","17.360184659605025","120.0","183.0","164.0","175414.0","6138.115384615385","765.6375138643157","4469.0","9630.0","6119.0","6543231.0","312.7139987021618","570.7400896754176","131.28961318406806","157.83333333333334","4852.5","3.504938994813924","5","131","1","0","0","1"
"794","794","","2","164.56625275967085","6372.556582704125","125","163.53889943074003","17.125532415548207","105.0","183.0","163.0","172370.0","5967.4952561669825","760.8229983578811","3928.0","9729.0","5968.0","6289740.0","313.6075611043266","570.4627744662672","130.72156244209563","159.66666666666666","4711.666666666667","3.504938994813924","5","131","1","0","0","1"
"795","795","","2","165.22370014041803","6776.731578658663","124","164.37347130761995","17.388296491831202","113.0","175.0","164.0","174729.0","6235.829727187206","1018.2475493381578","3994.0","6869.0","6152.0","6628687.0","314.30260715264995","570.5977922256585","130.96740663422048","162.25","4837.0","3.504938994813924","5","131","1","0","0","1"
"796","796","","2","168.9807474372958","6938.104784267582","123","167.6031746031746","17.611814991523556","119.0","175.0","167.0","179503.0","6286.657329598506","1217.1196199976164","3331.0","6608.0","6183.0","6733010.0","313.920508555617","569.9234168561935","131.6272940511629","160.5","4758.5","3.504938994813924","5","131","1","0","0","1"
"797","797","","2","172.06906891801336","7237.581760440419","122","170.28530805687203","17.909934970827802","116.0","231.0","169.0","179651.0","6535.288151658768","1312.2979354357942","3264.0","8827.0","6478.0","6894729.0","313.8086098251011","569.0676086059016","131.8143376187054","164.83333333333334","4706.0","3.504938994813924","5","131","1","0","0","1"
"798","798","","2","166.55441241270063","6877.886830855021","121","166.06285714285715","17.783569376797832","112.0","230.0","165.0","174366.0","6242.907619047619","1175.0372713959882","3537.0","7461.0","6197.0","6555053.0","314.1326011070266","567.852707494269","131.2740578888641","162.14285714285714","4774.0","3.504938994813924","5","131","1","0","0","1"
"799","799","","2","170.57130933590352","6803.190252222262","120","168.32560296846012","17.472427233340902","104.0","190.0","167.0","181455.0","6166.592764378479","1152.1311117356047","3762.0","7571.0","6108.0","6647587.0","314.03372445763216","568.4027143380755","131.49302362880994","161.2","4703.0","3.504938994813924","5","131","1","0","0","1"
"800","800","","2","159.83628220745655","5762.459883721746","119","159.88095238095238","16.331589018057528","100.0","225.0","160.0","167875.0","5386.446666666667","748.7235018894072","3671.0","6796.0","5373.0","5655769.0","313.6241651264414","568.0954688283381","133.09375962424784","161.2","4446.2","3.504938994813924","5","131","1","0","0","1"
"801","801","","2","163.6416683706108","4640.354643618733","118","162.98415657036347","17.658100617232282","96.0","182.0","163.0","174882.0","4502.98881640261","384.16229354956005","3523.0","6606.0","4532.0","4831707.0","315.16920122619274","568.3712745390964","131.2366060882484","158.0","3980.25","3.504938994813924","5","131","1","0","0","1"
"802","802","","2","165.11650455686507","4473.982625907509","117","163.61516853932585","17.00451547808649","115.0","194.0","163.0","174741.0","4320.708801498127","358.0868492419986","3205.0","7209.0","4318.0","4614517.0","316.30086818998274","567.694682634836","130.63863529690633","162.25","3753.0","3.504938994813924","5","131","1","0","0","1"
"803","803","","2","161.05997940531248","4272.3750160515165","116","161.0111835973905","16.699714722874823","112.0","197.0","161.0","172765.0","4123.037278657968","353.21989909469715","2695.0","6683.0","4130.0","4424019.0","316.11352476284327","566.9460757410625","131.1833985981906","158.25","3794.25","3.504938994813924","5","131","1","0","0","1"
"804","804","","2","160.61820933724928","4348.507948412998","115","160.26760563380282","16.380827677753015","113.0","215.0","160.0","170685.0","4151.851643192488","431.1958700469098","2730.0","6967.0","4181.0","4421722.0","316.5032454242633","565.881377544891","131.84057335801097","158.16666666666666","3836.6666666666665","3.504938994813924","5","131","1","0","0","1"
"805","805","","2","161.50968085937487","4252.704747701444","114","161.0523311132255","16.721361353463916","102.0","214.0","161.0","169266.0","4053.5042816365367","442.15541410203843","2710.0","6698.0","4077.0","4260233.0","315.49597863119715","565.8346986075493","132.09153183349235","160.5","3786.125","3.504938994813924","5","131","1","0","0","1"
"806","806","","2","162.82918026576363","4298.082027312675","113","161.98030018761727","16.789964202998505","114.0","218.0","161.0","172671.0","4125.614446529081","451.3320176722211","3030.0","6895.0","4159.0","4397905.0","315.1736624209784","564.3329301921383","133.82935571530027","160.2","3890.2","3.504938994813924","5","131","1","0","0","1"
"807","807","","2","164.1773908324504","4590.096225058488","112","163.79648473635524","16.982867909934853","93.0","198.0","163.0","177064.0","4331.162812210916","556.1750218673268","2993.0","6396.0","4331.0","4681987.0","315.479735256066","563.160998546987","133.7834284045632","159.25","3777.25","3.504938994813924","5","131","1","0","0","1"
"808","808","","2","162.35864962655205","4568.16434577906","111","161.95876288659792","16.43059727454609","111.0","229.0","161.0","172810.0","4331.615745079663","537.7706155498444","2990.0","7038.0","4319.0","4621834.0","315.3984776335718","562.1203502485171","134.5344535500377","164.0","3834.6666666666665","3.504938994813924","5","131","1","0","0","1"
"809","809","","2","165.49355672244494","4903.709291885451","110","164.92830540037244","17.017711280276572","106.0","177.0","165.0","177133.0","4563.280260707635","668.2476567114907","2903.0","6108.0","4525.0","4900963.0","314.9279764944644","561.3253013889959","134.2799254797863","164.5","4005.75","3.504938994813924","5","131","1","0","0","1"
